ANO;LOCALIDAD;SEXO;EDAD_QUINQUENAL;CAUSAS_667;CAUSAS_105;TOTAL_CASOS
2011;Los Mártires;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Los Mártires;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Los Mártires;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Los Mártires;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Los Mártires;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Puente Aranda;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Puente Aranda;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2011;Puente Aranda;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Puente Aranda;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2011;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Puente Aranda;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Puente Aranda;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Puente Aranda;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Rafael Uribe Uribe;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Rafael Uribe Uribe;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2011;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2011;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2011;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2011;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Rafael Uribe Uribe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Rafael Uribe Uribe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Rafael Uribe Uribe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Rafael Uribe Uribe;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;San Cristóbal;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;San Cristóbal;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2011;San Cristóbal;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2011;San Cristóbal;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2011;San Cristóbal;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2011;San Cristóbal;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2011;San Cristóbal;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2011;San Cristóbal;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;San Cristóbal;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;San Cristóbal;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Santa Fe;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Santa Fe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2011;Santa Fe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2011;Santa Fe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2011;Santa Fe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2011;Santa Fe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Santa Fe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Santa Fe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Santa Fe;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Santa Fe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Santa Fe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Santa Fe;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Sin Dato;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Sin Dato;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;33
2011;Sin Dato;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;51
2011;Sin Dato;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;48
2011;Sin Dato;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;38
2011;Sin Dato;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;36
2011;Sin Dato;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2011;Sin Dato;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2011;Sin Dato;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2011;Sin Dato;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Sin Dato;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Sin Dato;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Suba;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2011;Suba;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2011;Suba;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;16
2011;Suba;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2011;Suba;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2011;Suba;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2011;Suba;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2011;Suba;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Suba;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Suba;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Suba;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Suba;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Teusaquillo;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Teusaquillo;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Teusaquillo;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Teusaquillo;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Teusaquillo;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Teusaquillo;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Teusaquillo;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Tunjuelito;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Tunjuelito;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2011;Tunjuelito;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Tunjuelito;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Tunjuelito;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Tunjuelito;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2011;Tunjuelito;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usaquén;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usaquén;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Usaquén;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2011;Usaquén;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Usaquén;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usaquén;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2011;Usaquén;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Usaquén;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2011;Usaquén;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usaquén;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usaquén;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usme;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usme;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2011;Usme;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2011;Usme;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2011;Usme;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2011;Usme;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2011;Usme;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2011;Usme;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Usme;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2011;Usme;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Usme;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2011;Usme;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Antonio Nariño;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Antonio Nariño;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Antonio Nariño;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Antonio Nariño;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Antonio Nariño;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Barrios Unidos;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Barrios Unidos;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Barrios Unidos;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Barrios Unidos;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Barrios Unidos;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Barrios Unidos;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Bosa;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Bosa;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2012;Bosa;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2012;Bosa;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2012;Bosa;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2012;Bosa;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2012;Bosa;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2012;Bosa;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2012;Bosa;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Bosa;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Bosa;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Bosa;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Chapinero;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Chapinero;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Chapinero;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2012;Chapinero;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Chapinero;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Ciudad Bolívar;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Ciudad Bolívar;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;21
2012;Ciudad Bolívar;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;39
2012;Ciudad Bolívar;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;22
2012;Ciudad Bolívar;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;27
2012;Ciudad Bolívar;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2012;Ciudad Bolívar;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2012;Ciudad Bolívar;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2012;Ciudad Bolívar;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2012;Ciudad Bolívar;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2012;Ciudad Bolívar;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Ciudad Bolívar;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Ciudad Bolívar;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Ciudad Bolívar;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Engativá;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Engativá;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2012;Engativá;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2012;Engativá;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2012;Engativá;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2012;Engativá;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2012;Engativá;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Engativá;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Engativá;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2012;Engativá;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2012;Engativá;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Engativá;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Fontibón;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Fontibón;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2012;Fontibón;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2012;Fontibón;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Fontibón;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Fontibón;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2012;Fontibón;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Fontibón;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Kennedy;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Kennedy;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;26
2012;Kennedy;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;17
2012;Kennedy;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;17
2012;Kennedy;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2012;Kennedy;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2012;Kennedy;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2012;Kennedy;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2012;Kennedy;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2012;Kennedy;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2012;Kennedy;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;La Candelaria;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;La Candelaria;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Los Mártires;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Los Mártires;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Los Mártires;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Los Mártires;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Los Mártires;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2012;Los Mártires;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Los Mártires;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Los Mártires;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2012;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2012;Puente Aranda;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Puente Aranda;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Rafael Uribe Uribe;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2012;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2012;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2012;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;13
2012;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2012;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2012;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2012;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
